customer_id,loan_id,riesgo_score,tasa_interes_dinamica
251,12637,3.00E-04,0.10012
8872,12638,2.00E-04,0.10008
4930,12639,6.00E-04,0.10024
13788,12640,2.00E-04,0.10008
13537,12641,3.00E-04,0.10012
1096,12642,2.00E-04,0.10008
13768,12643,0.9997,0.49988
1690,12644,0.0729,0.12916
7512,12645,0.1552,0.16208
13786,12646,2.00E-04,0.10008
13785,12647,0.0574,0.12296
13771,12648,2.00E-04,0.10008
13787,12649,0.9992,0.49968
13782,12650,2.00E-04,0.10008
10184,12651,2.00E-04,0.10008
13614,12652,2.00E-04,0.10008
13801,12653,0.2026,0.18104
10260,12654,4.00E-04,0.10016
6770,12655,5.00E-04,0.1002
11329,12656,4.00E-04,0.10016
7190,12657,0.9994,0.49976
2556,12658,2.00E-04,0.10008
7695,12659,4.00E-04,0.10016
13800,12660,2.00E-04,0.10008
138,12661,0.9994,0.49976
3448,12662,0.999,0.4996
13793,12663,2.00E-04,0.10008
11651,12664,2.00E-04,0.10008
9238,12665,4.00E-04,0.10016
314,12666,3.00E-04,0.10012
13795,12667,2.00E-04,0.10008
72,12668,6.00E-04,0.10024
13676,12669,4.00E-04,0.10016
13796,12670,2.00E-04,0.10008
13791,12671,5.00E-04,0.1002
10765,12672,3.00E-04,0.10012
1757,12673,5.00E-04,0.1002
13798,12674,2.00E-04,0.10008
186,12675,2.00E-04,0.10008
3373,12676,2.00E-04,0.10008
8735,12677,2.00E-04,0.10008
179,12678,0.9988,0.49952
8587,12679,0.9995,0.4998
4227,12680,0.9995,0.4998
13799,12681,0.29,0.216
6340,12682,8.00E-04,0.10032
1452,12683,1.00E-04,0.10004
13797,12684,0.0418,0.11672
13792,12685,2.00E-04,0.10008
13803,12686,2.00E-04,0.10008
1063,12687,3.00E-04,0.10012
1359,12688,3.00E-04,0.10012
2400,12689,1.00E-04,0.10004
2220,12690,2.00E-04,0.10008
13802,12691,2.00E-04,0.10008
2064,12692,3.00E-04,0.10012
613,12693,0.9988,0.49952
634,12694,4.00E-04,0.10016
13828,12695,2.00E-04,0.10008
5956,12696,0.9996,0.49984
13808,12697,2.00E-04,0.10008
13809,12698,2.00E-04,0.10008
5258,12699,1.00E-04,0.10004
5228,12700,5.00E-04,0.1002
13810,12701,2.00E-04,0.10008
5102,12702,0.9992,0.49968
6957,12703,6.00E-04,0.10024
13813,12704,2.00E-04,0.10008
13816,12705,2.00E-04,0.10008
6990,12706,4.00E-04,0.10016
13826,12707,2.00E-04,0.10008
10414,12708,2.00E-04,0.10008
13817,12709,2.00E-04,0.10008
7268,12710,3.00E-04,0.10012
13819,12711,2.00E-04,0.10008
4386,12712,2.00E-04,0.10008
3093,12713,0.0351,0.11404
13830,12714,0.4693,0.28772
13832,12715,0.9992,0.49968
13833,12716,0.29,0.216
13834,12717,0.9992,0.49968
11692,12718,2.00E-04,0.10008
13825,12719,0.9992,0.49968
6530,12720,2.00E-04,0.10008
13824,12721,2.00E-04,0.10008
3902,12722,2.00E-04,0.10008
13822,12723,2.00E-04,0.10008
13821,12724,2.00E-04,0.10008
9971,12725,2.00E-04,0.10008
4338,12726,2.00E-04,0.10008
13820,12727,2.00E-04,0.10008
8959,12728,3.00E-04,0.10012
2695,12729,3.00E-04,0.10012
13829,12730,0.9992,0.49968
13805,12731,0.9353,0.47412
5957,12732,0.1202,0.14808
13804,12733,2.00E-04,0.10008
13807,12734,0.0533,0.12132
10829,12735,0.1868,0.17472
6373,12736,0.0061,0.10244
7545,12737,0.8757,0.45028
13852,12738,2.00E-04,0.10008
10226,12739,0.0304,0.11216
13853,12740,0.29,0.216
13855,12741,0.2228,0.18912
13857,12742,2.00E-04,0.10008
664,12743,0.9993,0.49972
3693,12744,2.00E-04,0.10008
13839,12745,2.00E-04,0.10008
13859,12746,0.9381,0.47524
13841,12747,2.00E-04,0.10008
1844,12748,3.00E-04,0.10012
11218,12749,3.00E-04,0.10012
702,12750,3.00E-04,0.10012
3034,12751,4.00E-04,0.10016
7102,12752,6.00E-04,0.10024
8866,12753,3.00E-04,0.10012
13840,12754,0.9992,0.49968
1126,12755,0.9985,0.4994
2510,12756,0.9987,0.49948
2399,12757,1.00E-04,0.10004
13842,12758,2.00E-04,0.10008
13849,12759,2.00E-04,0.10008
998,12760,2.00E-04,0.10008
2398,12761,3.00E-04,0.10012
13846,12762,2.00E-04,0.10008
13847,12763,2.00E-04,0.10008
4360,12764,0.9994,0.49976
11243,12765,0.9702,0.48808
13848,12766,0.0019,0.10076
834,12767,3.00E-04,0.10012
352,12768,0.118,0.1472
7478,12769,2.00E-04,0.10008
13837,12770,2.00E-04,0.10008
10745,12771,2.00E-04,0.10008
3520,12772,2.00E-04,0.10008
13549,12773,2.00E-04,0.10008
4916,12774,4.00E-04,0.10016
13339,12775,0.9992,0.49968
13553,12776,0.6931,0.37724
5831,12777,4.00E-04,0.10016
13560,12778,0.9994,0.49976
2676,12779,2.00E-04,0.10008
6826,12780,3.00E-04,0.10012
6397,12781,0.9996,0.49984
6544,12782,6.00E-04,0.10024
10741,12783,3.00E-04,0.10012
11320,12784,4.00E-04,0.10016
13311,12785,6.00E-04,0.10024
11532,12786,5.00E-04,0.1002
13811,12787,2.00E-04,0.10008
1013,12788,3.00E-04,0.10012
13875,12789,0.0461,0.11844
8589,12790,0.9993,0.49972
6547,12791,2.00E-04,0.10008
12916,12792,5.00E-04,0.1002
1794,12793,1.00E-04,0.10004
13823,12794,0.9353,0.47412
11716,12795,4.00E-04,0.10016
4206,12796,0.0035,0.1014
10503,12797,3.00E-04,0.10012
4405,12798,2.00E-04,0.10008
4418,12799,3.00E-04,0.10012
13864,12800,2.00E-04,0.10008
13863,12801,0.0533,0.12132
3677,12802,2.00E-04,0.10008
4903,12803,3.00E-04,0.10012
11923,12804,4.00E-04,0.10016
7257,12805,3.00E-04,0.10012
13862,12806,2.00E-04,0.10008
13861,12807,0.9992,0.49968
2554,12808,2.00E-04,0.10008
13865,12809,2.00E-04,0.10008
5531,12810,2.00E-04,0.10008
13866,12811,2.00E-04,0.10008
1177,12812,3.00E-04,0.10012
13856,12813,3.00E-04,0.10012
13868,12814,2.00E-04,0.10008
13854,12815,0.9995,0.4998
13869,12816,2.00E-04,0.10008
13871,12817,2.00E-04,0.10008
13872,12818,2.00E-04,0.10008
7612,12819,6.00E-04,0.10024
13874,12820,2.00E-04,0.10008
13867,12821,2.00E-04,0.10008
3725,12822,2.00E-04,0.10008
1695,12823,1.00E-04,0.10004
13897,12824,2.00E-04,0.10008
13896,12825,2.00E-04,0.10008
12503,12826,2.00E-04,0.10008
13895,12827,2.00E-04,0.10008
13898,12828,0.9992,0.49968
13878,12829,2.00E-04,0.10008
5771,12830,2.00E-04,0.10008
13877,12831,0.2264,0.19056
13879,12832,2.00E-04,0.10008
5260,12833,2.00E-04,0.10008
13880,12834,2.00E-04,0.10008
13876,12835,2.00E-04,0.10008
13155,12836,3.00E-04,0.10012
13882,12837,2.00E-04,0.10008
13883,12838,2.00E-04,0.10008
5161,12839,0.9992,0.49968
218,12840,1.00E-04,0.10004
13884,12841,2.00E-04,0.10008
13886,12842,2.00E-04,0.10008
13888,12843,2.00E-04,0.10008
13891,12844,2.00E-04,0.10008
13892,12845,2.00E-04,0.10008
7322,12846,6.00E-04,0.10024
7353,12847,1.00E-04,0.10004
13893,12848,2.00E-04,0.10008
8518,12849,3.00E-04,0.10012
8670,12850,3.00E-04,0.10012
6134,12851,0.9518,0.48072
13894,12852,0.0418,0.11672
7221,12853,3.00E-04,0.10012
13890,12854,2.00E-04,0.10008
10770,12855,3.00E-04,0.10012
10151,12856,3.00E-04,0.10012
11454,12857,3.00E-04,0.10012
10293,12858,8.00E-04,0.10032
2037,12859,2.00E-04,0.10008
1803,12860,0.004,0.1016
2142,12861,0.9996,0.49984
2687,12862,4.00E-04,0.10016
3850,12863,3.00E-04,0.10012
13559,12864,0.9995,0.4998
11690,12865,4.00E-04,0.10016
2765,12866,2.00E-04,0.10008
2777,12867,2.00E-04,0.10008
2793,12868,2.00E-04,0.10008
7944,12869,3.00E-04,0.10012
297,12870,1.00E-04,0.10004
1127,12871,0.0011,0.10044
391,12872,4.00E-04,0.10016
4537,12873,2.00E-04,0.10008
11481,12874,0.9995,0.4998
469,12875,0.0207,0.10828
4648,12876,2.00E-04,0.10008
13899,12877,0.9998,0.49992
2958,12878,4.00E-04,0.10016
13066,12879,2.00E-04,0.10008
3170,12880,4.00E-04,0.10016
1532,12881,0.9995,0.4998
7992,12882,3.00E-04,0.10012
13914,12883,0.2264,0.19056
9432,12884,3.00E-04,0.10012
13911,12885,2.00E-04,0.10008
13913,12886,2.00E-04,0.10008
13909,12887,2.00E-04,0.10008
13908,12888,0.9353,0.47412
13907,12889,2.00E-04,0.10008
9666,12890,2.00E-04,0.10008
13915,12891,0.9992,0.49968
13916,12892,0.8373,0.43492
13881,12893,3.00E-04,0.10012
13906,12894,2.00E-04,0.10008
11820,12895,7.00E-04,0.10028
5774,12896,2.00E-04,0.10008
12966,12897,0.9734,0.48936
13938,12898,2.00E-04,0.10008
11768,12899,3.00E-04,0.10012
1172,12900,3.00E-04,0.10012
13939,12901,2.00E-04,0.10008
8471,12902,5.00E-04,0.1002
4317,12903,3.00E-04,0.10012
2001,12904,2.00E-04,0.10008
277,12905,1.00E-04,0.10004
288,12906,2.00E-04,0.10008
502,12907,3.00E-04,0.10012
8844,12908,2.00E-04,0.10008
13248,12909,4.00E-04,0.10016
13941,12910,2.00E-04,0.10008
11232,12911,6.00E-04,0.10024
10494,12912,0.0558,0.12232
1186,12913,3.00E-04,0.10012
858,12914,2.00E-04,0.10008
3934,12915,5.00E-04,0.1002
13632,12916,5.00E-04,0.1002
13901,12917,6.00E-04,0.10024
13555,12918,2.00E-04,0.10008
11272,12919,3.00E-04,0.10012
4739,12920,0.9997,0.49988
6359,12921,4.00E-04,0.10016
13935,12922,0.9992,0.49968
13934,12923,2.00E-04,0.10008
13917,12924,0.9992,0.49968
4154,12925,6.00E-04,0.10024
13918,12926,2.00E-04,0.10008
2313,12927,2.00E-04,0.10008
5401,12928,4.00E-04,0.10016
13772,12929,2.00E-04,0.10008
6439,12930,4.00E-04,0.10016
13919,12931,2.00E-04,0.10008
9187,12932,3.00E-04,0.10012
6480,12933,0.9995,0.4998
9090,12934,0.3611,0.24444
13921,12935,2.00E-04,0.10008
13922,12936,0.9992,0.49968
13936,12937,2.00E-04,0.10008
13925,12938,0.9992,0.49968
13923,12939,2.00E-04,0.10008
6737,12940,0.9992,0.49968
1974,12941,1.00E-04,0.10004
7549,12942,3.00E-04,0.10012
13933,12943,2.00E-04,0.10008
8979,12944,0.8647,0.44588
954,12945,1.00E-04,0.10004
13926,12946,2.00E-04,0.10008
13932,12947,0.0086,0.10344
6836,12948,2.00E-04,0.10008
978,12949,0.0286,0.11144
13928,12950,2.00E-04,0.10008
3406,12951,5.00E-04,0.1002
13931,12952,0.0086,0.10344
13929,12953,2.00E-04,0.10008
13958,12954,2.00E-04,0.10008
4027,12955,0.9995,0.4998
13955,12956,0.9353,0.47412
10062,12957,4.00E-04,0.10016
13959,12958,2.00E-04,0.10008
13956,12959,2.00E-04,0.10008
225,12960,3.00E-04,0.10012
13953,12961,2.00E-04,0.10008
13232,12962,2.00E-04,0.10008
9385,12963,0.9996,0.49984
5421,12964,0.9996,0.49984
1805,12965,0.9993,0.49972
13784,12966,4.00E-04,0.10016
13954,12967,0.0029,0.10116
3129,12968,2.00E-04,0.10008
6916,12969,0.9996,0.49984
7096,12970,2.00E-04,0.10008
7121,12971,0.0034,0.10136
13948,12972,2.00E-04,0.10008
13950,12973,2.00E-04,0.10008
13951,12974,2.00E-04,0.10008
13952,12975,0.0029,0.10116
13943,12976,2.00E-04,0.10008
10021,12977,0.9992,0.49968
13964,12978,2.00E-04,0.10008
8085,12979,3.00E-04,0.10012
13965,12980,0.9992,0.49968
13963,12981,2.00E-04,0.10008
13966,12982,0.2228,0.18912
13962,12983,0.9353,0.47412
13778,12984,3.00E-04,0.10012
13850,12985,2.00E-04,0.10008
13710,12986,0.0014,0.10056
6189,12987,0.0023,0.10092
6283,12988,0.9991,0.49964
6477,12989,3.00E-04,0.10012
13930,12990,2.00E-04,0.10008
2189,12991,1.00E-04,0.10004
13967,12992,0.0012,0.10048
10576,12993,2.00E-04,0.10008
7011,12994,4.00E-04,0.10016
4642,12995,2.00E-04,0.10008
2950,12996,0.9995,0.4998
4552,12997,2.00E-04,0.10008
4517,12998,2.00E-04,0.10008
13960,12999,0.9992,0.49968
13961,13000,2.00E-04,0.10008
13605,13001,0.0027,0.10108
13968,13002,2.00E-04,0.10008
13981,13003,2.00E-04,0.10008
1065,13004,6.00E-04,0.10024
9293,13005,0.7622,0.40488
13975,13006,2.00E-04,0.10008
13976,13007,2.00E-04,0.10008
9614,13008,0.9997,0.49988
13977,13009,2.00E-04,0.10008
8595,13010,0.965,0.486
13433,13011,0.9992,0.49968
13971,13012,2.00E-04,0.10008
8377,13013,0.2351,0.19404
4137,13014,4.00E-04,0.10016
13974,13015,2.00E-04,0.10008
3224,13016,5.00E-04,0.1002
13970,13017,2.00E-04,0.10008
8446,13018,4.00E-04,0.10016
3654,13019,2.00E-04,0.10008
9806,13020,3.00E-04,0.10012
4224,13021,3.00E-04,0.10012
13980,13022,2.00E-04,0.10008
3916,13023,2.00E-04,0.10008
9244,13024,3.00E-04,0.10012
11399,13025,2.00E-04,0.10008
10944,13026,0.9996,0.49984
9307,13027,4.00E-04,0.10016
5477,13028,0.0432,0.11728
4081,13029,3.00E-04,0.10012
13984,13030,2.00E-04,0.10008
13985,13031,2.00E-04,0.10008
4002,13032,0.9497,0.47988
10350,13033,5.00E-04,0.1002
3161,13034,2.00E-04,0.10008
13995,13035,0.0533,0.12132
814,13036,0.0016,0.10064
6958,13037,4.00E-04,0.10016
13991,13038,0.0012,0.10048
13990,13039,2.00E-04,0.10008
10696,13040,3.00E-04,0.10012
13989,13041,2.00E-04,0.10008
13987,13042,2.00E-04,0.10008
7060,13043,4.00E-04,0.10016
1122,13044,0.0018,0.10072
4815,13045,3.00E-04,0.10012
13988,13046,0.9992,0.49968
7154,13047,2.00E-04,0.10008
10411,13048,0.3344,0.23376
1026,13049,2.00E-04,0.10008
33,13050,4.00E-04,0.10016
1826,13051,2.00E-04,0.10008
4104,13052,2.00E-04,0.10008
2139,13053,3.00E-04,0.10012
4168,13054,3.00E-04,0.10012
1763,13055,2.00E-04,0.10008
3014,13056,3.00E-04,0.10012
11176,13057,0.9995,0.4998
7765,13058,3.00E-04,0.10012
2999,13059,2.00E-04,0.10008
746,13060,3.00E-04,0.10012
4235,13061,0.9995,0.4998
3352,13062,6.00E-04,0.10024
2452,13063,2.00E-04,0.10008
879,13064,2.00E-04,0.10008
4208,13065,2.00E-04,0.10008
11133,13066,3.00E-04,0.10012
798,13067,3.00E-04,0.10012
13973,13068,3.00E-04,0.10012
12846,13069,2.00E-04,0.10008
7940,13070,4.00E-04,0.10016
14002,13071,2.00E-04,0.10008
13944,13072,4.00E-04,0.10016
14003,13073,2.00E-04,0.10008
761,13074,1.00E-04,0.10004
6096,13075,0.9989,0.49956
9401,13076,2.00E-04,0.10008
8998,13077,3.00E-04,0.10012
14004,13078,2.00E-04,0.10008
14001,13079,0.9992,0.49968
11324,13080,6.00E-04,0.10024
13992,13081,2.00E-04,0.10008
5858,13082,4.00E-04,0.10016
14000,13083,2.00E-04,0.10008
10575,13084,3.00E-04,0.10012
3193,13085,2.00E-04,0.10008
2467,13086,2.00E-04,0.10008
13999,13087,2.00E-04,0.10008
1306,13088,2.00E-04,0.10008
2743,13089,2.00E-04,0.10008
13997,13090,2.00E-04,0.10008
3000,13091,7.00E-04,0.10028
14005,13092,2.00E-04,0.10008
10925,13093,3.00E-04,0.10012
5259,13094,2.00E-04,0.10008
13998,13095,2.00E-04,0.10008
10147,13096,3.00E-04,0.10012
3505,13097,2.00E-04,0.10008
10106,13098,3.00E-04,0.10012
7724,13099,7.00E-04,0.10028
6457,13100,2.00E-04,0.10008
14014,13101,0.9992,0.49968
14010,13102,0.9992,0.49968
11148,13103,0.0033,0.10132
14011,13104,2.00E-04,0.10008
6255,13105,3.00E-04,0.10012
5003,13106,0.9579,0.48316
14012,13107,2.00E-04,0.10008
4983,13108,4.00E-04,0.10016
2148,13109,0.9996,0.49984
14009,13110,2.00E-04,0.10008
6284,13111,3.00E-04,0.10012
1860,13112,2.00E-04,0.10008
14008,13113,2.00E-04,0.10008
14021,13114,2.00E-04,0.10008
14007,13115,2.00E-04,0.10008
14022,13116,0.9992,0.49968
14020,13117,0.9992,0.49968
14006,13118,2.00E-04,0.10008
12895,13119,4.00E-04,0.10016
5371,13120,4.00E-04,0.10016
9104,13121,3.00E-04,0.10012
14016,13122,2.00E-04,0.10008
14018,13123,2.00E-04,0.10008
8253,13124,0.0023,0.10092
9900,13125,2.00E-04,0.10008
7989,13126,2.00E-04,0.10008
13470,13127,0.9996,0.49984
4130,13128,4.00E-04,0.10016
8622,13129,3.00E-04,0.10012
1143,13130,0.9993,0.49972
13427,13131,4.00E-04,0.10016
784,13132,0.9991,0.49964
10572,13133,2.00E-04,0.10008
14033,13134,2.00E-04,0.10008
6243,13135,2.00E-04,0.10008
9072,13136,4.00E-04,0.10016
2048,13137,2.00E-04,0.10008
10281,13138,3.00E-04,0.10012
12408,13139,0.0064,0.10256
14037,13140,2.00E-04,0.10008
479,13141,1.00E-04,0.10004
2261,13142,3.00E-04,0.10012
14025,13143,0.0086,0.10344
2066,13144,2.00E-04,0.10008
6504,13145,3.00E-04,0.10012
7419,13146,0.9652,0.48608
4486,13147,4.00E-04,0.10016
6214,13148,1.00E-04,0.10004
14026,13149,0.0574,0.12296
14032,13150,0.0019,0.10076
773,13151,0.9988,0.49952
6983,13152,4.00E-04,0.10016
14029,13153,2.00E-04,0.10008
10552,13154,7.00E-04,0.10028
13742,13155,0.0023,0.10092
1813,13156,1.00E-04,0.10004
2492,13157,2.00E-04,0.10008
1976,13158,0.0015,0.1006
4215,13159,3.00E-04,0.10012
14035,13160,2.00E-04,0.10008
4335,13161,2.00E-04,0.10008
13790,13162,0.0029,0.10116
13780,13163,0.9702,0.48808
2410,13164,1.00E-04,0.10004
14043,13165,0.9353,0.47412
549,13166,3.00E-04,0.10012
13027,13167,0.6365,0.3546
14042,13168,0.0574,0.12296
14046,13169,2.00E-04,0.10008
14039,13170,2.00E-04,0.10008
14038,13171,0.0012,0.10048
7712,13172,5.00E-04,0.1002
10757,13173,3.00E-04,0.10012
7097,13174,0.9724,0.48896
14057,13175,0.29,0.216
6694,13176,6.00E-04,0.10024
14058,13177,2.00E-04,0.10008
14059,13178,2.00E-04,0.10008
2090,13179,2.00E-04,0.10008
6729,13180,5.00E-04,0.1002
11436,13181,0.9997,0.49988
14052,13182,2.00E-04,0.10008
14050,13183,2.00E-04,0.10008
8734,13184,3.00E-04,0.10012
1167,13185,1.00E-04,0.10004
14055,13186,2.00E-04,0.10008
14060,13187,0.9992,0.49968
14081,13188,2.00E-04,0.10008
10014,13189,2.00E-04,0.10008
9623,13190,4.00E-04,0.10016
7833,13191,0.0021,0.10084
11998,13192,3.00E-04,0.10012
13435,13193,0.0033,0.10132
14074,13194,0.9992,0.49968
14083,13195,2.00E-04,0.10008
14034,13196,3.00E-04,0.10012
13942,13197,2.00E-04,0.10008
10506,13198,0.038,0.1152
13969,13199,3.00E-04,0.10012
6095,13200,3.00E-04,0.10012
14077,13201,2.00E-04,0.10008
6987,13202,4.00E-04,0.10016
11276,13203,0.3127,0.22508
14056,13204,3.00E-04,0.10012
13704,13205,2.00E-04,0.10008
7265,13206,4.00E-04,0.10016
12082,13207,0.9995,0.4998
7564,13208,0.0022,0.10088
14078,13209,0.9992,0.49968
14049,13210,2.00E-04,0.10008
9730,13211,0.9996,0.49984
8725,13212,3.00E-04,0.10012
14064,13213,2.00E-04,0.10008
14066,13214,2.00E-04,0.10008
14067,13215,2.00E-04,0.10008
14079,13216,2.00E-04,0.10008
13588,13217,5.00E-04,0.1002
6365,13218,0.9995,0.4998
13731,13219,2.00E-04,0.10008
7159,13220,2.00E-04,0.10008
6581,13221,0.9996,0.49984
9381,13222,2.00E-04,0.10008
14068,13223,2.00E-04,0.10008
6589,13224,3.00E-04,0.10012
14069,13225,2.00E-04,0.10008
9048,13226,5.00E-04,0.1002
14013,13227,0.9276,0.47104
8781,13228,4.00E-04,0.10016
14080,13229,2.00E-04,0.10008
14071,13230,2.00E-04,0.10008
14082,13231,2.00E-04,0.10008
14076,13232,2.00E-04,0.10008
12137,13233,0.9998,0.49992
4105,13234,3.00E-04,0.10012
1043,13235,0.002,0.1008
4022,13236,4.00E-04,0.10016
2121,13237,0.5141,0.30564
12189,13238,6.00E-04,0.10024
13180,13239,5.00E-04,0.1002
648,13240,1.00E-04,0.10004
2877,13241,2.00E-04,0.10008
13170,13242,0.0011,0.10044
2895,13243,5.00E-04,0.1002
3974,13244,0.0017,0.10068
12741,13245,3.00E-04,0.10012
5359,13246,0.997,0.4988
2998,13247,2.00E-04,0.10008
2019,13248,0.9994,0.49976
12229,13249,0.9999,0.49996
1965,13250,0.6771,0.37084
3208,13251,5.00E-04,0.1002
5088,13252,3.00E-04,0.10012
3265,13253,0.999,0.4996
12260,13254,0.9778,0.49112
1692,13255,1.00E-04,0.10004
4774,13256,0.0038,0.10152
4842,13257,2.00E-04,0.10008
5219,13258,5.00E-04,0.1002
2267,13259,2.00E-04,0.10008
632,13260,0.9991,0.49964
3778,13261,0.0017,0.10068
12679,13262,0.002,0.1008
4197,13263,0.9995,0.4998
13756,13264,0.9453,0.47812
4353,13265,0.0023,0.10092
2552,13266,1.00E-04,0.10004
752,13267,2.00E-04,0.10008
2343,13268,0.9997,0.49988
12726,13269,4.00E-04,0.10016
14101,13270,0.0418,0.11672
14075,13271,6.00E-04,0.10024
13993,13272,4.00E-04,0.10016
13368,13273,3.00E-04,0.10012
7270,13274,1.00E-04,0.10004
14031,13275,6.00E-04,0.10024
3160,13276,2.00E-04,0.10008
3262,13277,0.9995,0.4998
14063,13278,0.2026,0.18104
9786,13279,0.0713,0.12852
1952,13280,0.9994,0.49976
14084,13281,3.00E-04,0.10012
3948,13282,0.0513,0.12052
14086,13283,0.9992,0.49968
9053,13284,3.00E-04,0.10012
14073,13285,0.9879,0.49516
13835,13286,3.00E-04,0.10012
14098,13287,2.00E-04,0.10008
4900,13288,4.00E-04,0.10016
9354,13289,3.00E-04,0.10012
8851,13290,4.00E-04,0.10016
11638,13291,3.00E-04,0.10012
14100,13292,0.9992,0.49968
7173,13293,2.00E-04,0.10008
14072,13294,0.9996,0.49984
14088,13295,2.00E-04,0.10008
6909,13296,0.9995,0.4998
14085,13297,2.00E-04,0.10008
13827,13298,4.00E-04,0.10016
14090,13299,3.00E-04,0.10012
2031,13300,3.00E-04,0.10012
14062,13301,3.00E-04,0.10012
2641,13302,1.00E-04,0.10004
13844,13303,0.0074,0.10296
14070,13304,3.00E-04,0.10012
7688,13305,3.00E-04,0.10012
13678,13306,2.00E-04,0.10008
14094,13307,2.00E-04,0.10008
10891,13308,5.00E-04,0.1002
5486,13309,5.00E-04,0.1002
3975,13310,0.9997,0.49988
6315,13311,7.00E-04,0.10028
2773,13312,2.00E-04,0.10008
12086,13313,0.9995,0.4998
14065,13314,3.00E-04,0.10012
4155,13315,2.00E-04,0.10008
14095,13316,2.00E-04,0.10008
2705,13317,2.00E-04,0.10008
4187,13318,0.3452,0.23808
14096,13319,2.00E-04,0.10008
14105,13320,2.00E-04,0.10008
14102,13321,2.00E-04,0.10008
13055,13322,0.001,0.1004
6479,13323,2.00E-04,0.10008
4573,13324,0.9996,0.49984
14103,13325,2.00E-04,0.10008
13769,13326,0.9997,0.49988
13382,13327,2.00E-04,0.10008
13684,13328,0.0011,0.10044
7483,13329,4.00E-04,0.10016
14117,13330,3.00E-04,0.10012
11752,13331,4.00E-04,0.10016
13376,13332,2.00E-04,0.10008
13978,13333,2.00E-04,0.10008
8772,13334,2.00E-04,0.10008
14092,13335,3.00E-04,0.10012
4801,13336,2.00E-04,0.10008
1107,13337,3.00E-04,0.10012
13391,13338,4.00E-04,0.10016
13036,13339,0.3292,0.23168
8852,13340,3.00E-04,0.10012
13086,13341,2.00E-04,0.10008
7420,13342,5.00E-04,0.1002
1068,13343,5.00E-04,0.1002
8661,13344,5.00E-04,0.1002
13370,13345,3.00E-04,0.10012
13085,13346,3.00E-04,0.10012
4362,13347,5.00E-04,0.1002
4367,13348,2.00E-04,0.10008
11897,13349,0.3163,0.22652
14118,13350,2.00E-04,0.10008
11978,13351,3.00E-04,0.10012
8235,13352,0.9996,0.49984
14109,13353,2.00E-04,0.10008
10018,13354,0.9996,0.49984
2767,13355,0.9991,0.49964
10075,13356,3.00E-04,0.10012
14107,13357,2.00E-04,0.10008
2681,13358,0.0031,0.10124
13197,13359,6.00E-04,0.10024
6254,13360,4.00E-04,0.10016
39,13361,2.00E-04,0.10008
14044,13362,2.00E-04,0.10008
13818,13363,5.00E-04,0.1002
94,13364,3.00E-04,0.10012
10401,13365,3.00E-04,0.10012
2906,13366,3.00E-04,0.10012
6618,13367,2.00E-04,0.10008
3198,13368,3.00E-04,0.10012
13637,13369,0.9994,0.49976
13581,13370,3.00E-04,0.10012
5747,13371,3.00E-04,0.10012
14116,13372,0.9992,0.49968
11240,13373,3.00E-04,0.10012
1567,13374,3.00E-04,0.10012
14106,13375,2.00E-04,0.10008
1638,13376,4.00E-04,0.10016
14115,13377,0.0618,0.12472
4959,13378,3.00E-04,0.10012
14019,13379,0.9995,0.4998
4971,13380,2.00E-04,0.10008
6883,13381,4.00E-04,0.10016
5730,13382,0.0545,0.1218
14051,13383,2.00E-04,0.10008
14024,13384,0.2761,0.21044
9686,13385,0.9993,0.49972
13920,13386,0.0643,0.12572
13629,13387,3.00E-04,0.10012
14127,13388,2.00E-04,0.10008
14130,13389,3.00E-04,0.10012
12977,13390,3.00E-04,0.10012
2757,13391,0.0045,0.1018
13674,13392,0.5196,0.30784
2652,13393,3.00E-04,0.10012
14126,13394,0.2264,0.19056
11409,13395,0.9993,0.49972
10712,13396,3.00E-04,0.10012
14131,13397,0.0418,0.11672
14136,13398,2.00E-04,0.10008
2833,13399,3.00E-04,0.10012
12896,13400,6.00E-04,0.10024
8913,13401,0.0679,0.12716
1575,13402,2.00E-04,0.10008
1789,13403,0.001,0.1004
13422,13404,2.00E-04,0.10008
3920,13405,0.9996,0.49984
1928,13406,3.00E-04,0.10012
14135,13407,2.00E-04,0.10008
3078,13408,3.00E-04,0.10012
13606,13409,2.00E-04,0.10008
13607,13410,5.00E-04,0.1002
13843,13411,0.0019,0.10076
14137,13412,0.9992,0.49968
14133,13413,2.00E-04,0.10008
10435,13414,2.00E-04,0.10008
14132,13415,2.00E-04,0.10008
13814,13416,2.00E-04,0.10008
2820,13417,0.2048,0.18192
14048,13418,0.0019,0.10076
14134,13419,2.00E-04,0.10008
114,13420,1.00E-04,0.10004
14110,13421,3.00E-04,0.10012
12148,13422,3.00E-04,0.10012
13210,13423,4.00E-04,0.10016
13753,13424,0.9991,0.49964
4706,13425,2.00E-04,0.10008
13397,13426,3.00E-04,0.10012
14121,13427,2.00E-04,0.10008
6235,13428,0.0042,0.10168
13912,13429,5.00E-04,0.1002
13957,13430,0.9995,0.4998
7026,13431,3.00E-04,0.10012
14119,13432,3.00E-04,0.10012
5139,13433,3.00E-04,0.10012
13148,13434,0.9998,0.49992
12340,13435,4.00E-04,0.10016
14122,13436,2.00E-04,0.10008
14120,13437,2.00E-04,0.10008
14104,13438,3.00E-04,0.10012
14113,13439,3.00E-04,0.10012
14112,13440,0.9708,0.48832
13940,13441,2.00E-04,0.10008
